283	sukuna_new_283_t08m22_0s.mp3	0.60	en	0.89	loser	loser
284	sukuna_new_284_t08m22_9s.mp3	1.34	en	0.69	Hehehehehe	Hehehehe
285	sukuna_new_285_t08m24_9s.mp3	3.59	en	0.83	Ha, ha, ha, ha, ha!	Ha ha ha ha!
286	sukuna_new_286_t08m28_8s.mp3	1.83	en	0.99	Any time is fine by me.	Any time is fine by me.
287	sukuna_new_287_t08m31_0s.mp3	0.62	en	0.97	Very well.	Very well.
288	sukuna_new_288_t08m32_2s.mp3	1.48	en	0.99	The next one's the last one.	The next one's the last one.
289	sukuna_new_289_t08m35_0s.mp3	1.30	en	0.99	Time for a change.	Time for a change.
290	sukuna_new_290_t08m36_6s.mp3	0.83	en	0.99	I had some.	I had some.
291	sukuna_new_291_t08m38_4s.mp3	1.12	en	0.98	I'm withdrawing.	I'm withdrawing.
292	sukuna_new_292_t08m39_8s.mp3	1.62	en	0.97	I can finish this right now.	I can finish this right now.
293	sukuna_new_293_t08m41_8s.mp3	1.32	en	0.99	This is gonna be fun.	This is gonna be fun.
294	sukuna_new_294_t08m43_4s.mp3	0.61	en	0.92	That's the-	That's the-
295	sukuna_new_295_t08m44_4s.mp3	1.39	en	0.94	Let's try a little harder.	Let's try a little harder.
296	sukuna_new_296_t08m46_2s.mp3	1.28	en	0.99	This'll kill some time.	This'll kill some time.
297	sukuna_new_297_t08m47_9s.mp3	1.42	en	0.99	The rules have changed.	The rules have changed.
298	sukuna_new_298_t08m49_6s.mp3	0.91	en	0.96	story	Story
299	sukuna_new_299_t08m50_8s.mp3	2.35	en	0.99	Time to teach you what curses really are.	Time to teach you what curses really are.
300	sukuna_new_300_t08m53_4s.mp3	1.49	en	0.98	This is a good opportunity.	This is a good opportunity.
301	sukuna_new_301_t08m55_2s.mp3	1.14	en	0.96	Co-op battle.	co-op battle
302	sukuna_new_302_t08m56_7s.mp3	1.84	en	0.99	I don't need to cooperate with anyone.	I don't need to cooperate with anyone.
303	sukuna_new_303_t08m58_9s.mp3	2.24	en	0.99	Weaklings just bore me to pieces.	Weaklings just bore me to pieces.
304	sukuna_new_304_t09m01_4s.mp3	1.44	en	0.98	Shall we play?	Shall we play?
305	sukuna_new_305_t09m03_2s.mp3	2.42	en	0.99	Cut your squealing. You got off lightly.	Cut your squealing. You got off lightly.
306	sukuna_new_306_t09m05_9s.mp3	2.81	en	0.98	All this cannon fodder is making me yawn.	All this cannon fodder is making me yawn.
307	sukuna_new_307_t09m10_1s.mp3	1.52	en	0.99	I've had enough of this.	I've had enough of this.
308	sukuna_new_308_t09m12_0s.mp3	0.79	en	0.94	Fine by me.	Fine by me.
309	sukuna_new_309_t09m13_0s.mp3	0.69	en	0.95	Let's go.	Let's go.
310	sukuna_new_310_t09m14_5s.mp3	0.68	en	0.99	Hurry it up.	Hurry it up.
311	sukuna_new_311_t09m15_6s.mp3	1.04	en	0.97	Here I come.	Here I come.
312	sukuna_new_312_t09m17_0s.mp3	0.99	en	0.97	Apathetic.	Pathetic.
313	sukuna_new_313_t09m18_2s.mp3	0.83	en	0.95	Yes.	Yes.
314	sukuna_new_314_t09m19_3s.mp3	0.75	en	0.99	Very well.	Very well.
315	sukuna_new_315_t09m20_4s.mp3	0.90	en	0.97	Quiet.	Quiet.
316	sukuna_new_316_t09m23_5s.mp3	0.73	en	0.95	Excellent.	Excellent!
317	sukuna_new_317_t09m24_8s.mp3	0.88	en	0.96	Excellent.	Excellent.
318	sukuna_new_318_t09m26_1s.mp3	1.47	en	0.97	Magnificent!	Magnificent!
319	sukuna_new_319_t09m27_8s.mp3	0.72	en	0.71	Ha ha!	Thank you for watching!
320	sukuna_new_320_t09m29_0s.mp3	1.34	en	0.83	Ha ha ha ha!	Ha ha ha ha ha ha!
321	sukuna_new_321_t09m31_7s.mp3	0.86	en	0.97	Idiot.	Idiot.
322	sukuna_new_322_t09m32_9s.mp3	0.95	en	0.89	Oh, no.	Oh, no.
323	sukuna_new_323_t09m35_4s.mp3	0.58	en	0.89	Oh	Oh!
324	sukuna_new_324_t09m36_5s.mp3	1.15	en	0.96	Here I go.	Here I go.
325	sukuna_new_325_t09m38_0s.mp3	1.38	en	0.98	Time to get started.	Time to get started.
326	sukuna_new_326_t09m40_4s.mp3	0.67	en	0.84	What?	What?
327	sukuna_new_327_t09m42_9s.mp3	1.18	en	0.98	That's good.	That's good.
328	sukuna_new_328_t09m44_4s.mp3	1.15	en	0.98	You did well.	You did well.
329	sukuna_new_329_t09m45_9s.mp3	0.72	en	0.98	Who are you?	Who are you?
330	sukuna_new_330_t09m47_7s.mp3	1.04	en	0.97	Hold on a moment.	Hold on a moment.
331	sukuna_new_331_t09m49_0s.mp3	0.56	en	0.91	Hey!	Hey!
332	sukuna_new_332_t09m49_9s.mp3	0.95	en	0.95	You.	You.
333	sukuna_new_333_t09m51_2s.mp3	1.06	en	0.99	What do you want?	What do you want?
334	sukuna_new_334_t09m52_5s.mp3	0.79	en	0.97	This one.	This one.
335	sukuna_new_335_t09m53_6s.mp3	0.86	en	0.98	It is done.	It is done.
336	sukuna_new_336_t09m54_9s.mp3	0.75	en	0.98	Stopping?	Stopping?
337	sukuna_new_337_t09m56_1s.mp3	0.83	en	0.96	That's that.	That's that.
338	sukuna_new_338_t09m57_3s.mp3	0.72	en	0.96	Had enough.	Had enough.
339	sukuna_new_339_t10m10_9s.mp3	0.77	ja	0.81	吹き飛べ	Uki-tobe
340	sukuna_new_340_t10m12_4s.mp3	1.07	es	0.34	¡Hora, hora!	All right, all right.
341	sukuna_new_341_t10m14_0s.mp3	1.00	ja	0.50	はむしが	I hate you.
342	sukuna_new_342_t10m15_6s.mp3	1.07	ja	0.71	うっとし	Utsushi!
343	sukuna_new_343_t10m17_2s.mp3	0.71	ja	0.81	消える!	It's going to disappear.
344	sukuna_new_344_t10m18_5s.mp3	0.88	ja	0.70	まずは	First of all...
345	sukuna_new_345_t10m23_0s.mp3	0.80	ru	0.48	Хи-само-ка!	You!
346	sukuna_new_346_t10m24_4s.mp3	0.67	en	0.82	Birken	Birken
347	sukuna_new_347_t10m26_0s.mp3	0.79	ja	0.31	お前だ	It's you!
348	sukuna_new_348_t10m27_3s.mp3	0.92	ja	0.99	よけてみる	I'll try my best.
349	sukuna_new_349_t10m29_0s.mp3	0.65	ja	0.80	遅い	It's too late.
350	sukuna_new_350_t10m30_3s.mp3	1.01	ja	0.95	ずに乗るな	Don't get on the bus!
351	sukuna_new_351_t10m31_9s.mp3	1.42	ja	0.85	ザコボトキが	This is the time!
352	sukuna_new_352_t10m33_9s.mp3	1.61	ja	0.98	寝をあげるでないぞ	I won't give you sleep.
353	sukuna_new_353_t10m36_0s.mp3	0.63	ja	0.83	落ちる	Falling
354	sukuna_new_354_t10m37_2s.mp3	0.78	ja	0.24	アタック	Attack!
355	sukuna_new_355_t10m38_6s.mp3	0.75	ja	0.51	ホームル	I can't do this.
356	sukuna_new_356_t10m39_9s.mp3	0.90	ja	0.64	起こるな	Don't be angry.
357	sukuna_new_357_t10m41_4s.mp3	0.96	es	0.24	¡Ore, ore!	All right, all right.
358	sukuna_new_358_t10m43_0s.mp3	0.79	ja	0.94	受けてみる	I'll try to accept it.
359	sukuna_new_359_t10m44_5s.mp3	1.34	ja	0.94	当てられるか?	Will you be able to stand up?
360	sukuna_new_360_t10m46_4s.mp3	0.95	ja	0.92	おづかしい	It's difficult!
361	sukuna_new_361_t10m47_9s.mp3	1.39	ja	0.89	部を分けまえろ	Make yourself at home!
362	sukuna_new_362_t10m49_8s.mp3	0.96	ja	0.88	そこにいる	He's over there.
363	sukuna_new_363_t10m51_4s.mp3	0.99	ja	0.91	そろそろ	It's about time.
364	sukuna_new_364_t10m54_1s.mp3	1.20	ja	0.91	許さんぞ	I won't forgive you.
365	sukuna_new_365_t10m55_8s.mp3	1.06	ja	0.86	つけあがるな!	Don't give up!
366	sukuna_new_366_t10m57_4s.mp3	0.77	ja	0.80	寝てろ	Go to sleep.
367	sukuna_new_367_t10m58_9s.mp3	0.67	ja	0.91	うせろ	Shut up.
368	sukuna_new_368_t11m00_2s.mp3	0.95	ja	0.70	タオルシネ	I'm going to die.
369	sukuna_new_369_t11m01_8s.mp3	0.83	ja	0.62	殺す	KOROSU
370	sukuna_new_370_t11m03_1s.mp3	0.72	ja	0.50	死ね!	Die!
371	sukuna_new_371_t11m04_3s.mp3	0.71	ja	0.92	動くな	Don't move.
372	sukuna_new_372_t11m05_6s.mp3	1.35	ja	0.97	ズが高いな	He's tall.
373	sukuna_new_373_t11m07_6s.mp3	1.90	ja	0.97	一切の行動を禁ずる	a one-year-old child
374	sukuna_new_374_t11m10_2s.mp3	1.19	en	0.57	She'll home I	See you homie!
375	sukuna_new_375_t11m12_1s.mp3	1.43	ja	0.85	逃げても無駄だ	Even if you run away, it's useless.
376	sukuna_new_376_t11m14_0s.mp3	0.91	pt	0.23	Sôore!	Soooo...
377	sukuna_new_377_t11m15_5s.mp3	1.21	ja	0.89	気分がいい	I feel good.
378	sukuna_new_378_t11m17_4s.mp3	0.84	pt	0.30	Eu estiro da...	I'm tired of this!
379	sukuna_new_379_t11m18_8s.mp3	1.52	ja	0.90	カスの分税で	Kasuno Bunzei Re
380	sukuna_new_380_t11m20_8s.mp3	1.11	ja	0.86	気に食わん	What's wrong with me?
381	sukuna_new_381_t11m22_7s.mp3	1.19	ja	0.92	今日が覚めて	Today is the coldest day.
382	sukuna_new_382_t11m24_5s.mp3	0.96	ja	0.86	目触りだ	This is the end of the day.
383	sukuna_new_383_t11m26_1s.mp3	0.62	ja	0.50	さぁれ	Well then...
384	sukuna_new_384_t11m27_2s.mp3	0.80	ja	0.73	くたばれ	Get out of my way!
385	sukuna_new_385_t11m28_7s.mp3	1.63	ja	0.96	これで倒れるなよ	Don't fall down with this!
386	sukuna_new_386_t11m30_8s.mp3	0.80	ja	0.73	キザム	Kizamu
387	sukuna_new_387_t11m32_1s.mp3	0.92	ja	0.62	どうでる?	How is it?
388	sukuna_new_388_t11m33_6s.mp3	0.89	ja	0.81	ウユカイだ	Uyukai!
389	sukuna_new_389_t11m35_2s.mp3	0.85	ja	0.64	じゃあ、また!	See ya!
390	sukuna_new_390_t11m36_6s.mp3	1.35	ja	0.79	名前生きな	I don't know what to say.
391	sukuna_new_391_t11m38_5s.mp3	0.66	ja	0.44	オルス	Orus!
392	sukuna_new_392_t11m39_8s.mp3	0.97	en	0.79	Thank you for watching. I'll see you in the next video. Bye. Bye. Bye. Bye. Bye. Bye. Bye.	Thank you for watching!
393	sukuna_new_393_t11m41_3s.mp3	0.61	ja	0.87	かつ	Tatsu
394	sukuna_new_394_t11m42_5s.mp3	1.42	ja	0.94	むしずがいはしる	Mooshizunai Hachiru
395	sukuna_new_395_t11m44_4s.mp3	1.51	ja	0.95	シャークに触る!	I'll touch you!
396	sukuna_new_396_t11m46_4s.mp3	0.83	ja	0.17	すまらん	Sorry.
397	sukuna_new_397_t11m47_9s.mp3	0.67	ru	0.32	Урука!	Uruk
398	sukuna_new_398_t11m49_2s.mp3	1.37	ja	0.87	まずはこたしらべ	First, let's take a look at Kota.
399	sukuna_new_399_t11m51_3s.mp3	0.74	tr	0.18	Kıngıdayla	How are you?
400	sukuna_new_400_t11m52_6s.mp3	0.69	ja	0.44	ダーマで	Shut up!
401	sukuna_new_401_t11m53_8s.mp3	0.72	ja	0.93	役	Yaku
402	sukuna_new_402_t11m55_1s.mp3	0.82	en	0.26	Okay	I'm okay
403	sukuna_new_403_t11m56_5s.mp3	0.82	tr	0.21	Zırenık	I'll kill you!
404	sukuna_new_404_t11m58_0s.mp3	0.82	ja	0.87	もうやっす	Good night.
405	sukuna_new_405_t11m59_3s.mp3	1.53	ja	0.87	まとめて殺す	I'll kill you all.
406	sukuna_new_406_t12m01_3s.mp3	1.11	ja	0.95	やーきつくす	It's so hard.
407	sukuna_new_407_t12m03_0s.mp3	1.65	ja	0.94	火力勝負といこう	Let's go to the power battle.
408	sukuna_new_408_t12m05_4s.mp3	0.69	ja	0.59	はやなつ	Ha-na-tsu!
409	sukuna_new_409_t12m06_6s.mp3	0.97	ja	0.89	お返しだ	Welcome back!
410	sukuna_new_410_t12m08_2s.mp3	1.03	ja	0.80	逃がせんぞ	I won't let you escape!
411	sukuna_new_411_t12m09_9s.mp3	0.99	ja	0.84	終わりだ	It's over.
412	sukuna_new_412_t12m11_5s.mp3	1.04	ja	0.82	大札だ	It's a big deal.
413	sukuna_new_413_t12m13_1s.mp3	1.08	ja	0.73	いい機械だ	That's a good opportunity.
414	sukuna_new_414_t12m14_5s.mp3	0.93	en	0.30	Oh shit here.	Oh shit here.
415	sukuna_new_415_t12m16_1s.mp3	1.56	ja	0.90	貴様にも飽きたな	You're tired too, aren't you?
416	sukuna_new_416_t12m18_4s.mp3	1.57	ja	0.95	余響はここまで	That's all for today.
417	sukuna_new_417_t12m24_2s.mp3	0.74	ja	0.76	鈍いな	It's bitter.
418	sukuna_new_418_t12m25_6s.mp3	1.02	ja	0.95	まだまだ行くぞ	I'm not done yet.
419	sukuna_new_419_t12m27_1s.mp3	0.52	ru	0.41	Дусть!	God!
420	sukuna_new_420_t12m29_4s.mp3	0.52	sv	0.27	UR!	ORA!
421	sukuna_new_421_t12m30_5s.mp3	0.87	ja	0.76	ダメ押しだ	No, I don't want to.
422	sukuna_new_422_t12m32_0s.mp3	0.68	en	0.30	Warina	Warina.
423	sukuna_new_423_t12m33_4s.mp3	0.65	ja	0.82	そこだ	That's where it is.
424	sukuna_new_424_t12m34_6s.mp3	0.52	sv	0.26	Håra!	Now!
425	sukuna_new_425_t12m37_1s.mp3	1.44	en	0.36	Yookay, yookay.	Yookay, Yookay!
426	sukuna_new_426_t12m39_0s.mp3	1.13	ja	0.91	ここで死ねえ	I won't die here.
427	sukuna_new_427_t12m40_7s.mp3	0.52	ja	0.70	いいね	It's good.
428	sukuna_new_428_t12m41_9s.mp3	0.93	ja	0.49	ヘヴァルナヨ	Don't do that.
429	sukuna_new_429_t12m43_3s.mp3	1.63	ja	0.96	もっと抵抗してみろ	Give it a try!
430	sukuna_new_430_t12m45_6s.mp3	0.80	ja	0.66	クリティアル	Criteria.
431	sukuna_new_431_t12m46_9s.mp3	0.77	ja	0.60	受け取れ	Take this.
432	sukuna_new_432_t12m48_1s.mp3	1.19	ja	0.99	いいものをやろう	Let's do something good.
433	sukuna_new_433_t12m49_9s.mp3	0.56	ja	0.24	さらに	Sir!
434	sukuna_new_434_t12m50_9s.mp3	1.12	ja	0.92	どんなところか	Is this how it works?
435	sukuna_new_435_t12m52_8s.mp3	1.03	ja	0.87	知れ物が	The thing you know.
436	sukuna_new_436_t12m54_3s.mp3	1.76	en	0.76	Ha, ha, ha, ha, ha, ha, ha.	Ha ha ha ha ha ha
437	sukuna_new_437_t12m56_5s.mp3	1.40	ja	0.98	気持ちいいね	It feels so good.
438	sukuna_new_438_t12m58_5s.mp3	1.47	en	0.47	Yo, I know, man.	Yo, I know, mate.
439	sukuna_new_439_t13m00_5s.mp3	1.35	ja	0.85	そう怯えるな	Don't be afraid of that.
440	sukuna_new_440_t13m02_6s.mp3	1.07	ja	0.58	動けんか?	Is it moving?
441	sukuna_new_441_t13m04_0s.mp3	1.07	en	0.17	Narasini	Narasini.
442	sukuna_new_442_t13m05_6s.mp3	1.10	ja	0.90	何がしたい?	What do you want to do?
443	sukuna_new_443_t13m07_4s.mp3	1.23	ja	0.94	何を見ている	What are you looking at?
444	sukuna_new_444_t13m09_2s.mp3	0.76	ja	0.98	耐えてみる	I'll try to hold it.
445	sukuna_new_445_t13m10_5s.mp3	1.53	ja	0.97	出力をあげるぞ	I'll give you my power.
446	sukuna_new_446_t13m12_5s.mp3	0.89	ja	0.73	しまいだ	I'm bored.
447	sukuna_new_447_t13m13_9s.mp3	0.94	ja	0.95	不正で見る	I'll try it out.
448	sukuna_new_448_t13m15_5s.mp3	1.02	ja	0.26	ゲッシュトゥブス	Okay, let's get out of here.
449	sukuna_new_449_t13m17_0s.mp3	1.65	ja	0.94	まだ動けるだろ?	It's still moving, isn't it?
450	sukuna_new_450_t13m19_1s.mp3	0.76	ja	0.72	甘いな	It's sweet.
451	sukuna_new_451_t13m20_7s.mp3	1.62	ja	0.76	見逃すと思ったか?	Did you think it was Minogas?
452	sukuna_new_452_t13m22_8s.mp3	1.26	ja	0.96	受け止めてみろ	Try accepting it.
453	sukuna_new_453_t13m24_7s.mp3	1.29	en	0.90	Ha ha ha!	Ha ha ha!
454	sukuna_new_454_t13m26_5s.mp3	1.28	ja	0.95	始まってるぞ	It's starting!
455	sukuna_new_455_t13m28_4s.mp3	1.47	ja	0.78	あんのーできんか	Can't you do that?
456	sukuna_new_456_t13m30_8s.mp3	0.75	pl	0.30	Mada to.	Not yet.
457	sukuna_new_457_t13m32_4s.mp3	1.29	ja	0.91	楽しませる	I'll make you enjoy it.
458	sukuna_new_458_t13m34_4s.mp3	1.48	ja	0.98	さて、やるか	Well, let's do it.
459	sukuna_new_459_t13m36_5s.mp3	1.30	ja	0.92	こんなものか	Something like this?
460	sukuna_new_460_t13m38_7s.mp3	1.73	ja	0.97	本気を出すまでもない	I don't have to be serious.
461	sukuna_new_461_t13m41_1s.mp3	1.20	ja	0.99	この程度か	About this much?
462	sukuna_new_462_t13m42_9s.mp3	1.89	ja	0.98	少しは楽しめるようだ	It seems that you can enjoy it a little.
463	sukuna_new_463_t13m45_5s.mp3	1.57	ja	0.94	引きにくにしてやろう	I'll make you a piece of meat.
464	sukuna_new_464_t13m47_6s.mp3	2.62	ja	0.92	ジェージューツとはこうやって使うものだ	This is how you use art.
465	sukuna_new_465_t13m50_8s.mp3	2.75	ja	0.95	白の違いというものを教えてやる	I'll teach you the difference between white and white.
466	sukuna_new_466_t13m54_3s.mp3	0.93	ja	0.88	飽きたな	You're awake.
467	sukuna_new_467_t13m56_1s.mp3	1.37	ja	0.83	仕込みは終わりだ	It's over.
468	sukuna_new_468_t13m58_2s.mp3	1.21	pt	0.29	Ora, Seteru.	I'll see you later.
469	sukuna_new_469_t13m60_0s.mp3	1.10	ja	0.94	まだ行くぞ	I'm still going!
470	sukuna_new_470_t14m01_6s.mp3	1.37	ru	0.59	Мада Оранзу!	See you next time!
471	sukuna_new_471_t14m03_5s.mp3	0.94	ja	0.87	ついに来て	Finally, it came.
472	sukuna_new_472_t14m05_1s.mp3	1.24	ja	0.96	終わりじゃないぞ	It's not over yet.
473	sukuna_new_473_t14m06_9s.mp3	1.36	ja	0.84	次はおまえだ	It's your turn next.
474	sukuna_new_474_t14m08_9s.mp3	1.26	ja	0.94	期待外れだ	You're out of your mind.
475	sukuna_new_475_t14m10_8s.mp3	1.54	ja	0.96	勝てると思ったか?	Did you think you could win?
476	sukuna_new_476_t14m12_9s.mp3	1.36	ja	0.93	無防だったな	You were reckless.
477	sukuna_new_477_t14m14_9s.mp3	0.77	ja	0.91	合わせろ	Let's do this!
478	sukuna_new_478_t14m17_2s.mp3	1.02	en	0.54	Tozenda.	Tozen da.
479	sukuna_new_479_t14m18_9s.mp3	0.91	ja	0.93	使えるな	I can't use it.
480	sukuna_new_480_t14m20_5s.mp3	1.39	ja	0.97	運が良かったな	I'm glad you're lucky.
481	sukuna_new_481_t14m22_6s.mp3	1.75	ja	0.95	どうということはない	It doesn't mean anything.
482	sukuna_new_482_t14m24_9s.mp3	1.30	ja	0.94	こんな時に	At a time like this...
483	sukuna_new_483_t14m36_1s.mp3	0.60	en	0.67	Nuh-uh.	Thank you for watching!
484	sukuna_new_484_t14m37_4s.mp3	0.57	en	0.74	Uh-huh.	Uheh
485	sukuna_new_485_t14m38_5s.mp3	1.40	ja	0.93	やってくれたな	You did it!
486	sukuna_new_486_t14m40_6s.mp3	1.32	ja	0.96	良い攻撃だ	Nice attack.
487	sukuna_new_487_t14m42_6s.mp3	1.29	ja	0.92	そうでなくては	You don't have to do that.
488	sukuna_new_488_t14m44_5s.mp3	0.78	ja	0.89	もっとだ	More!
489	sukuna_new_489_t14m45_9s.mp3	1.29	ja	0.65	いい、いいぞ!	E-E-E-E-Z!
490	sukuna_new_490_t14m49_0s.mp3	0.60	en	0.87	Heh.	Heh!
491	sukuna_new_491_t14m50_0s.mp3	0.60	en	0.39		
492	sukuna_new_492_t14m51_4s.mp3	0.55	en	0.52	Thank you.	Thank you.
493	sukuna_new_493_t14m52_4s.mp3	0.58	en	0.32	Oh, yeah.	Oh, yeah.
494	sukuna_new_494_t14m53_4s.mp3	0.52	en	0.39		
495	sukuna_new_495_t14m54_4s.mp3	0.58	en	0.56	MMM!	MMM!
496	sukuna_new_496_t14m55_7s.mp3	0.72	en	0.71		
497	sukuna_new_497_t14m57_5s.mp3	1.43	en	0.36	Gumbare! Gumbare!	Gumbare! Gumbare!
498	sukuna_new_498_t14m59_4s.mp3	1.30	ja	0.69	名前っているのか?	Do you have a name?
499	sukuna_new_499_t15m01_2s.mp3	1.38	ja	0.98	それで終わりか?	Is that it?
500	sukuna_new_500_t15m03_1s.mp3	1.10	en	0.46	Oh, hey, oh, hey.	Oh, hey, oh, hey.
501	sukuna_new_501_t15m04_8s.mp3	1.50	ru	0.28	Дуста, дуста!	Why? Why?
502	sukuna_new_502_t15m06_9s.mp3	1.78	ja	0.97	もっと呪いを込めて	I'll curse you more.
503	sukuna_new_503_t15m09_4s.mp3	1.30	ja	0.97	まだ生きるだろ?	You're still alive, aren't you?
504	sukuna_new_504_t15m11_2s.mp3	1.32	ja	0.93	真面目にやれ	Seriously?
505	sukuna_new_505_t15m13_3s.mp3	1.29	ja	0.90	それが本気か?	Is that serious?
506	sukuna_new_506_t15m15_2s.mp3	1.15	ja	0.84	様が来い	The sun is coming.
507	sukuna_new_507_t15m17_0s.mp3	1.53	ja	0.98	楽しくなってきた	It's getting fun.
508	sukuna_new_508_t15m19_2s.mp3	0.60	en	0.74	Ho?	Ho?
509	sukuna_new_509_t15m20_4s.mp3	1.31	ja	0.97	やるではないか	I don't care.
510	sukuna_new_510_t15m22_4s.mp3	1.34	ja	0.61	舐めておったわ	He looked at me.
511	sukuna_new_511_t15m25_1s.mp3	0.99	ja	0.81	これからか	From now on...
512	sukuna_new_512_t15m26_8s.mp3	1.30	ja	0.80	まあまあだな	Well, it's true.
513	sukuna_new_513_t15m28_7s.mp3	1.25	ja	0.80	ゴミごときが	GOMIGOTOKI...
514	sukuna_new_514_t15m30_7s.mp3	1.09	ja	0.79	いまいまし	Imaimashi
515	sukuna_new_515_t15m32_6s.mp3	1.14	ja	0.87	面白い	It's interesting.
516	sukuna_new_516_t15m34_5s.mp3	1.08	ja	0.25	めんどーだ	I'm in trouble.
517	sukuna_new_517_t15m36_2s.mp3	1.36	ja	0.57	なるほどな	I see.
518	sukuna_new_518_t15m38_2s.mp3	2.33	ja	0.95	多少は見どころがあるようだな	There seems to be a place to see.
519	sukuna_new_519_t15m41_2s.mp3	1.63	ja	0.97	強化なく見上げるな	Don't look up without permission.
520	sukuna_new_520_t15m43_6s.mp3	1.55	ja	0.96	思い上がるなよ	Don't think about it.
521	sukuna_new_521_t15m45_7s.mp3	1.13	ja	0.93	あったかいな	It's warm.
522	sukuna_new_522_t15m47_6s.mp3	1.32	ja	0.97	いい刺激で	That was a good attack.
523	sukuna_new_523_t15m49_6s.mp3	1.45	ja	0.93	高速のつもりか	Are you planning to go to jail?
524	sukuna_new_524_t15m51_6s.mp3	1.12	ja	0.98	いい両力だ	That's a good amount of power.
525	sukuna_new_525_t15m53_3s.mp3	1.12	ja	0.87	いい配置だ	Good job, Aichi.
526	sukuna_new_526_t15m55_2s.mp3	2.02	ja	0.94	術式を使うまでもない	I don't even know how to use it.
527	sukuna_new_527_t15m57_9s.mp3	1.94	ja	0.94	不義を媒体にする充実か	Is it a fact that makes the next work?
528	sukuna_new_528_t16m00_7s.mp3	1.48	ja	0.95	それを何に使う?	What do you use it for?
529	sukuna_new_529_t16m02_7s.mp3	1.09	ro	0.62	Pumetea-i rucă!	Give me your hand!
530	sukuna_new_530_t16m04_5s.mp3	1.72	ja	0.93	ザーコほど群れるなぁ	I can't take it anymore.
531	sukuna_new_531_t16m07_0s.mp3	1.18	pt	0.33	E do que o da?	See you later!
532	sukuna_new_532_t16m08_9s.mp3	1.71	ja	0.96	いちがいのじつしきか	A different kind of knowledge?
533	sukuna_new_533_t16m11_3s.mp3	1.63	ja	0.93	これで読くと言うなよ	Don't say you're going to poison me with this.
534	sukuna_new_534_t16m13_5s.mp3	1.91	ja	0.95	たかがこれごとき	Takahashi, this is the time.
535	sukuna_new_535_t16m16_2s.mp3	0.55	en	0.55	Oh.	Oh?
536	sukuna_new_536_t16m17_0s.mp3	1.46	ja	0.96	重力から狙うか	Shall I aim from the gravity?
537	sukuna_new_537_t16m20_5s.mp3	0.59	en	0.67	Hoog!	HOOG
538	sukuna_new_538_t16m22_9s.mp3	1.05	ja	0.88	くまみずし	Kumamizushi.
539	sukuna_new_539_t16m24_5s.mp3	0.77	ru	0.18	Нанда?	What?
540	sukuna_new_540_t16m25_7s.mp3	1.06	ja	0.96	死にたいのか?	Do you want to die?
541	sukuna_new_541_t16m27_3s.mp3	2.29	ja	0.95	決めるのならさっさと決めろ	If you want to make a decision, then make a decision immediately.
542	sukuna_new_542_t16m30_2s.mp3	1.11	ja	0.65	素晴らしい!	wonderful
543	sukuna_new_543_t16m31_7s.mp3	1.06	ja	0.87	大札だ!	It's a king!
544	sukuna_new_544_t16m33_4s.mp3	0.69	en	0.32	For us	Poros.
545	sukuna_new_545_t16m34_5s.mp3	1.37	ja	0.98	特に理由はない	There's no particular reason for that.
546	sukuna_new_546_t16m36_7s.mp3	1.51	ja	0.95	ほらかかってこい	Come on, hang in there.
547	sukuna_new_547_t16m39_0s.mp3	0.61	ja	0.43	うだら	Udara
548	sukuna_new_548_t16m39_7s.mp3	0.60	ru	0.26	ХИЕРО!	I want
549	sukuna_new_549_t16m40_8s.mp3	0.73	ru	0.43	Quisate	Well, you...
550	sukuna_new_550_t16m41_8s.mp3	1.19	ja	0.97	逃げ切ってみろ	Let's run away.
551	sukuna_new_551_t16m43_4s.mp3	1.29	ja	0.94	相手をしてやろう	I'll deal with you.
552	sukuna_new_552_t16m45_4s.mp3	0.84	ja	0.98	全く	I can't believe it.
553	sukuna_new_553_t16m46_4s.mp3	1.67	ja	0.88	つまらんがいてだったな	It was a boring opponent.
554	sukuna_new_554_t16m48_9s.mp3	3.06	ja	0.92	おのれの力量もわからん奴に用はない	There's no one who doesn't even know their own power.
555	sukuna_new_555_t16m53_0s.mp3	3.18	ja	0.95	少しはマシだが、ザコには変わらんな	It's a bit of a shame, but it's not the same for Zako.
556	sukuna_new_556_t16m56_9s.mp3	2.09	ja	0.95	つまらん奴らばかりだな	They're so funny.
557	sukuna_new_557_t16m59_7s.mp3	2.21	ja	0.94	ゴミばかりでつまらんな	It's just trash, it's boring.
558	sukuna_new_558_t17m02_6s.mp3	3.32	ja	0.99	この時代にまともなやつはいないみたいだな	I don't think there's anyone in this era who doesn't know anything about it.
559	sukuna_new_559_t17m06_8s.mp3	2.52	ja	0.94	ザコばかりで飽きてきたな	You're just a fool, you've come all the way here.
560	sukuna_new_560_t17m09_9s.mp3	1.48	ja	0.94	領域展開	Ryoiki Tengkai
561	sukuna_new_561_t17m12_2s.mp3	1.32	ja	0.91	ふくまみずし	Fukuman Mizushi
562	sukuna_new_562_t17m14_2s.mp3	0.64	en	0.59	Hmm.	Hmm.
563	sukuna_new_563_t17m15_5s.mp3	1.32	ja	0.90	そんなものか?	Is that so?
564	sukuna_new_564_t17m18_8s.mp3	0.99	en	0.75	Thank you. Bye.	Thank you for watching!
565	sukuna_new_565_t17m20_3s.mp3	0.57	fr	0.27	Ah, c'est...	Ah, yes!
